,class,subject,muscles,WL_imf1,WL_imf2,WL_imf3,WL_imf4,WL_imf5,WL_imf6,WL_imf7,WL_imf8,WL_imf9,WL_imf10,WL_imf11,WL_imf12,WL_imf13,ZC_imf1,ZC_imf2,ZC_imf3,ZC_imf6,ZC_imf7,ZC_imf8,ZC_imf9,ZC_imf10,ZC_imf11,ZC_imf12,SSC_imf1,SSC_imf2,SSC_imf5,SSC_imf6,RMS_imf1,RMS_imf2,RMS_imf3,RMS_imf4,RMS_imf5,RMS_imf6,RMS_imf7,RMS_imf8,RMS_imf9,RMS_imf10,RMS_imf11,RMS_imf12,RMS_imf13,AR1_imf1,AR2_imf1,AR4_imf1,AR2_imf2,AR3_imf2,AR3_imf3,AR4_imf4,AR5_imf5,AR1_imf7,AR2_imf8,AR3_imf9,AR1_imf13,MAV_imf1,MAV_imf2,MAV_imf3,MAV_imf4,MAV_imf5,MAV_imf6,MAV_imf7,MAV_imf8,MAV_imf9,MAV_imf10,MAV_imf11,MAV_imf12,MAV_imf13,IAV_imf1,IAV_imf2,IAV_imf3,IAV_imf4,IAV_imf5,IAV_imf6,IAV_imf7,IAV_imf8,IAV_imf9,IAV_imf10,IAV_imf11,IAV_imf12,IAV_imf13,AMB_imf1,AMB_imf2,AMB_imf3,AMB_imf4,AMB_imf5,FMB_imf1,FMB_imf2,FMB_imf3,FMB_imf4,SMPDS_imf1,SMPDS_imf2,SMPDS_imf3,SMPDS_imf4,SMPDS_imf5,SMPDS_imf8,MFD_imf4,MFD_imf5,MIF_imf1,MIF_imf2,MIF_imf3,MIF_imf4,MIF_imf6,PPSD_imf1,PPSD_imf4,PPSD_imf8
0,ALS,N2001A04DE02,Deltoideus,15986.747772557339,18029.253501496834,9867.405061473586,2922.5010351870133,837.0659350782846,291.3067867926996,94.20856882512376,17.910266672631728,15.54548162167844,3.6877317425211453,1.2302180704868588,0.11537840762163992,0.06941590222143323,926.0,530.0,248.0,46.0,20.0,10.0,4.0,2.0,2.0,1.0,2714.0,824.0,94.0,52.0,12.219357156122642,15.039213721997422,15.912989272296054,8.936678160612619,4.563913478010783,2.656221160083571,1.848128843214761,0.6626281355803518,1.224959731506102,0.529665712999123,0.2727637733571584,0.056981288059657666,0.20918654547947615,-2.5032877119554877,2.3724732438235865,1.3266581591172604,0.9744497447614051,0.4627491531251063,0.291094472227115,0.006673557024791154,0.0004011841803111646,-1.1487096151971932,8.269110194762569e-06,1.1426729777918735e-06,-0.9999534671963846,7.757309842585363,11.280343863505955,12.585897866414589,7.023070776169061,3.6414865762230404,2.1085794350715603,1.5005981488757274,0.5323623577670055,0.9880232898391318,0.4811587345818188,0.22447175975590516,0.049841215967958166,0.20818143591399227,203342.3629036901,295691.6536940816,329914.1407723256,184095.7542557196,95454.28762253455,55272.19273153081,39335.179276479445,13954.814484146515,25899.054496553163,12612.613909593216,5884.078238481542,1306.4877941680875,5457.059979613479,0.0026342956074013237,-0.00420160898804115,-0.00012634301403039423,0.0005480918917531644,0.00014644182908392313,1.7432067556734085e-06,-1.08262864994227e-06,27792335.895926688,20475377.9219769,10088093.92074342,5639687.3276873855,2799555.780615725,507252.8494091998,-8.623076629009016e-05,-0.0212089717314686,0.0066646261066572315,0.041972623216731036,-0.07385221256497193,-2.534831140082309e-15,1.8097922625832653e-14,-2.410200273054978e-15,7.866846028361694e-15,6.271583802318218,6.278009454277444,6.281050219283216
1,ALS,N2001A05DE59,Deltoideus,15588.593377440493,15321.3684362805,9182.041654689294,3774.7151465748966,1418.216554327507,481.5355621771078,145.13679381820717,63.64937558257588,34.5139059312276,3.6872189384871445,4.1626566024592435,1.243316789266098,0.01690141802119871,764.0,406.0,244.0,38.0,18.0,8.0,6.0,4.0,2.0,2.0,2364.0,749.0,88.0,44.0,16.573896313351522,17.826507103851572,16.044623249146085,11.182105115458906,7.563250742634739,5.246093828887322,3.4663451771070566,2.3441179100262493,2.1036780727430786,0.4397868350900028,0.7710202731745245,0.2248990711747775,0.4039724876890253,-2.4968595550405075,2.2964366530971674,1.2589835009775456,1.5356903027235815,0.4540563774918952,0.0793503399100641,0.016252415949339807,8.20127708084552e-05,-1.169166963284124,5.505567492287902e-05,5.364043215547258e-07,-1.0004913739461592,10.27097054966372,13.199080019482546,12.608443125398392,8.213245568420856,5.720337283248489,3.99642545464473,2.8710624197015275,1.9832603013568397,1.8260648400230168,0.34073210164761936,0.6885056964584455,0.18363397973141932,0.4039680976765803,269232.95101833506,345987.484550696,330505.119646068,215293.8060850159,149947.20120579266,104758.30044260231,75259.15920763614,51987.20227946684,47866.63765152334,8931.610580489047,18047.79982126523,4813.597510699695,10589.2157443962,0.007441832856735845,-0.0032191340670498793,0.0015545851691443225,0.00047651619309407335,0.0005267752715818699,3.2149788531561903e-06,-5.881232268561477e-06,16501672.25320397,16418914.663384374,9858837.3361444,6085262.508761825,3167600.410963801,431437.0915571595,0.0038548658773433185,0.008978327456277762,-0.12351108065400218,-0.08778270877059229,-2.5197296780670495,-5.734660322059895e-15,-5.3804422316192807e-14,6.145066315361943e-15,-2.887997162994257e-14,6.269695883273402,6.2765352296480765,6.28130377272141
2,ALS,N2001A04DE01,Deltoideus,35133.52547321191,42430.50101580652,24239.343570129608,10040.459620806761,3067.0421756802025,1127.8262986677826,521.6698952196631,180.19931059106577,82.1881863568583,49.7535563728284,10.111003048972862,1.378842685267636,1.0532765782993194,858.0,424.0,208.0,32.0,18.0,9.0,4.0,2.0,2.0,1.0,2642.0,800.0,84.0,46.0,28.917893320282477,63.17764244318662,57.534590528022605,32.96724540009381,20.17376694524963,13.1424541593864,12.893422419950967,9.805520557426231,7.16208604322452,8.376642814323226,2.0360667598852182,0.47327810706012896,0.39369110929355833,-1.843970035398973,0.7772221403794657,0.1379129774171523,0.4618812327796936,0.3133519535071228,0.23653172196333627,0.0030612956424789185,0.0004974648465566118,-1.1366824458161204,1.1809346691483371e-05,0.00016008856705925775,-0.9999434153531714,18.368277467025642,41.19082647648028,40.72132373141365,25.085971884196052,14.95496510585958,10.392060041157894,9.837486378870855,7.328833842809271,5.994447701567665,7.341182278400643,1.7529906486143452,0.4259499884690602,0.3209958155741763,481487.6572431431,1079735.1344279777,1067428.058971546,657578.5810004311,392014.5003198972,272407.06985887187,257870.03044934172,192110.7215215594,157132.45760119322,192434.41106371605,45951.14387212783,11165.427047739475,8414.263313645883,0.008026324110026477,-0.0011659340721307456,-0.00039767164710345057,-0.0016454737815733338,9.320980273412685e-05,-3.1320717169064946e-06,1.3524202345067906e-05,24821756.732556544,14791971.324075786,7834770.125247348,5422655.835335926,2563740.652212047,351132.67782441404,0.11829641896004336,-0.1875044100367694,-0.043072147734311665,-1.1451392417763688,0.7915341198025567,-7.74039608291118e-15,-5.042510852141341e-14,3.957155573182292e-14,-1.4771973969150987e-13,6.258723069910128,6.267348724688439,6.280977026401701
3,ALS,N2001A04DE05,Deltoideus,23242.78942597513,27463.061661340857,16683.195546104274,6760.780882338199,2782.092010776642,1484.2803118081201,665.8912640280578,266.4694336780374,65.44233035345871,29.119232571392565,10.648315446675698,0.5465382653062885,0.3763205722084717,938.0,396.0,231.0,31.0,14.0,8.0,4.0,3.0,1.0,0.0,2904.0,818.0,82.0,38.0,28.302694457529107,43.77808709962435,45.70099932589772,28.280017301476903,20.737208485395477,21.947574784664358,17.44984705408061,11.451536479981847,5.255009345757976,4.638790444544005,2.5093463689742275,1.4976276109432356,0.37864763928964396,-2.252894900652987,1.6892343577271907,0.6128107734838316,0.25831085329512987,0.22460816151338947,0.2926856453753343,0.001597271421764109,0.0004337121962703055,-1.1961566252037201,2.15266057148989e-05,6.430101758014544e-07,-0.9999392212182215,13.797077187073372,28.798018818663227,29.765523761189296,20.63897835110029,15.077693159320665,16.276351842340414,13.726349975448802,10.126088527777808,4.736389105118807,4.080325342212704,2.2564314420472638,1.4842879764346004,0.36288368927623604,361662.7843047543,754882.4672936192,780243.6743520551,541009.5395173919,395231.5707852726,426652.01084326924,359808.8119064394,265435.1585786397,124154.96761247929,106957.5681954216,59147.83739038492,38907.64072628018,9512.270146997975,-0.007520301402698739,-0.0020537625661220396,0.0014409556009516984,0.00037497405333632747,0.00016114067686281167,9.255501477780224e-08,5.0728719379565665e-06,21047193.86158381,14096169.65989409,8296896.297473859,4816390.545224283,2452890.0137400078,393405.02561679494,0.013936095026946503,-0.06313837049702963,0.15020973949650737,-0.16945090039435154,1.321410101746648,5.286038465588325e-14,1.3536554602541366e-14,6.7390605532219046e-15,-2.169040549992428e-14,6.264780147194516,6.274103478083581,6.282455472887829
4,ALS,N2001A04DE06,Deltoideus,13542.339244952234,18699.88321281787,12224.763925895224,5137.823941040737,1841.8743093898518,513.4093593071547,162.7266594857891,62.42296463115538,20.52015658347945,10.144484351148929,1.536636661847798,0.47443588559528327,0.05439382550348815,653.0,302.0,176.0,26.0,18.0,6.0,4.0,2.0,2.0,0.0,2254.0,590.0,74.0,32.0,25.68480137769767,31.692340365292253,29.26851133166906,20.13634309176932,12.628792164906548,7.482633355611194,3.8361137460228685,4.074531576962807,1.8411130502751856,1.8328151480147692,0.43952153262675736,0.3625587991646632,0.7622101806338836,-2.5244749995757783,2.3967081287468748,1.344261570973279,0.41797263342557733,0.3070857756280929,0.016988884535471524,0.001977423718117775,0.0006852929582324346,-1.1051782530553094,2.717624667206262e-05,2.6479968261220466e-07,-1.001422707204298,14.355102557843459,22.554963375667132,22.682044386022625,16.04266955531951,9.72302484494994,5.931718150682264,3.1724426147370774,3.1104945833748285,1.6084880595767237,1.629969970934351,0.35534934905488286,0.3318246865801558,0.7621605224572822,376290.3033487506,591233.2549663625,594564.4294908111,420526.4970535903,254869.65026067276,155488.12788383418,83159.23826010301,81535.39451400438,42163.297505684655,42726.40284810214,9314.772486775644,8698.120509325623,19978.513775172738,0.0015006028140054878,0.004267352497824614,0.000852783751947898,0.001188196681330835,-0.00031818589625657277,-3.4837530659253554e-06,-1.2093120610610059e-06,13093606.561107263,12282220.87535787,6728864.854255708,3926746.693917768,2170313.7545733303,314479.4381246967,-0.0014239786778132725,0.08698343016545416,0.013597761673844591,-1.359413661836163,-0.15447272432498063,-9.772264472382636e-14,1.1396968320099836e-13,1.2736883445407708e-13,0.0,6.279440455103249,6.273351315547308,6.281436835680234
5,ALS,N2001A04DE10,Deltoideus,14725.92880830493,17921.351177653,9848.980284971716,3820.295997981658,1208.2595815230848,410.88348658278136,202.125552060255,85.61239358663406,22.199922951528134,8.886235468031312,3.101634034445612,0.9474862441226635,0.06862671264604853,658.0,342.0,216.0,37.0,20.0,12.0,4.0,3.0,2.0,1.0,2282.0,674.0,88.0,42.0,25.397719641043146,28.313448184311152,21.04644366980303,12.505048576206196,7.000136699401538,4.633438238488766,4.318721226516314,3.1142497560981766,1.8002508269876978,1.1721628808106783,0.48778805349609117,0.3032235511881746,0.44873894848392726,-2.3491692691936086,1.8848852070558908,0.7900271082011583,0.1424001080349292,0.13435968798696635,0.10186274101028028,0.002215925102934536,0.003929232999305168,-1.1390756136884885,3.4197316494363943e-06,1.5863870787872175e-06,-0.9999405517938308,15.097921155858188,20.136888523757445,16.13592914738745,9.622390972980138,5.677535089564805,3.61132407805735,3.2736954984925215,2.615405367952324,1.389185659144205,0.9725491856418467,0.431767703409129,0.2630685714160055,0.4483053417408786,395761.8072585107,527848.258873254,422971.11074046727,252231.73457472835,148825.22730276224,94663.63805811731,85813.38010198447,68557.62091013427,36414.72368314705,25493.431803229727,11317.926809463499,6895.816462527751,11751.42792305365,0.006993019660195505,0.003099187488598798,-0.0014956887005122305,0.0014543599352506143,-0.0003750752540800289,6.609634560576401e-06,1.2765981392387361e-06,12022020.168498108,13319043.136509748,8504579.025475081,5372691.979203452,2794575.573655686,505722.87380379287,0.0075970645446357095,0.5221954201195378,-0.17360029123637924,0.28458932711798546,0.01327788442768774,-8.148084788926578e-15,6.965712410247791e-14,-1.7920316382225204e-14,9.933304699182938e-16,6.263159151212978,6.269576130683241,6.281527024559611
6,ALS,N2001A05DE57,Deltoideus,19402.809131015056,20135.154612292623,7046.529485619636,2198.708260845147,618.955621968392,233.99641841135355,85.69430529268173,47.31255561131921,10.845853061020222,9.203381612211757,0.11368935000795706,0.20908886463236814,0.01275978413068227,464.0,294.0,176.0,27.0,14.0,9.0,2.0,2.0,0.0,1.0,1552.0,464.0,76.0,36.0,26.081639433407815,28.46383025125585,16.66687972709984,8.111251049288526,4.186630280670987,3.1422616224157878,2.377379984252612,2.055045297566584,1.5605326025870092,1.6001944601779827,0.10587916903508408,0.06871932694925581,0.013783438295076557,-1.4382407176346272,0.1979259307962693,0.07702668000981772,0.15365735057945468,0.14532584905208634,0.00606883247741524,0.0003781346287590264,0.0004700344122137646,-1.121866183931609,1.6046748865896978e-06,1.3845344874319614e-07,-0.9999628901486893,18.016544350062464,21.90102820604269,12.80768113991353,6.522809657402743,3.349116840854374,2.525446855580903,1.774022857421056,1.803450115048434,1.3415195936619468,1.4444235054795884,0.10430407370164287,0.05599965788555698,0.013241374076409735,472267.67704818735,574091.652364997,335727.7457205534,170982.40954949812,87790.39974931571,66199.53842534221,46502.46116157814,47273.8378657646,35165.25310866061,37862.67334913645,2734.1226839411643,1467.9190321541053,347.0961386649284,0.004082262426330195,-0.0059643355031251035,-0.0008819561188671528,-0.0011443053744480563,0.00032248099481973927,6.966910488026553e-06,0.00022977918049460876,14788206.437799808,12484530.666879103,7226775.50560188,4535542.4261936825,2714345.792731537,339313.00065010326,3.3180993275469706,0.0036747672975970492,0.8135659071929623,0.7948979499070312,-0.010761431197674165,3.543426567047849e-14,1.769874817491107e-13,-1.7818595173269584e-14,-9.07207973443994e-15,6.273821467990458,6.270598235074118,6.282068557125524
7,ALS,N2001A04DE07,Deltoideus,17975.52881537222,24377.398841947972,20222.52610297846,8433.078642137032,3135.0221315397625,1100.6838394486758,416.22508825133076,121.8000668568763,30.76358897305984,26.632285284799813,0.7390702980195232,0.13377259967655836,0.23733822608137453,844.0,318.0,198.0,34.0,20.0,8.0,4.0,2.0,0.0,0.0,2734.0,702.0,84.0,44.0,20.63321179095786,43.93696218390475,47.30792654435279,32.14818065364875,17.975359904635994,12.339984297166124,9.557444746637165,5.351026631536121,2.2550253351757568,4.810700513531602,0.6855306444236663,0.09368204373771875,0.22849049366207885,-2.3296486260634146,1.9682486781320172,0.9380163881022392,0.3003247613062857,0.24601613439250206,0.2872127145249077,0.002252865909219418,0.00018370380610221727,-1.182751774613423,2.709164856808236e-05,7.744801116308068e-06,-0.9999525574796374,11.353311228798878,29.937555812570125,34.69117880599328,24.317836431034884,14.559065222080102,9.725294797770507,7.142522131798127,4.617392414618915,1.9630382360113516,4.3531793877286935,0.6793288288256544,0.08458358668051082,0.21752171956364627,297604.347240505,784753.1505149007,909359.8700415019,637443.4463667175,381636.7766663857,254929.15253395832,187226.9326408243,121035.70736440562,51457.12128056556,114109.89129053224,17807.24659000688,2217.18955765623,5701.896834921859,-0.006042609556623147,-0.002207805930899,-0.001562659164198507,0.0009322988465202476,0.0006929152340019532,6.464000723082939e-07,9.883127404996582e-08,22307416.642857086,11882784.338353444,8086186.585522541,4709548.365838908,2793345.5999698313,404935.9128475543,0.0025485539099403213,0.029540562003777977,-0.019410921222126377,0.013073454827226235,-0.0429739079863177,-1.7233553523268652e-14,8.506980672441972e-14,1.4796595966843138e-13,-1.8476944771552324e-14,6.274801739477118,6.281732157640377,6.281206174048422
8,ALS,N2001A05DE53,Deltoideus,40798.38913097434,49463.7193558195,19361.510078600393,5925.765031893433,1998.991524741775,866.3643089379066,399.823589895914,183.4013680329,64.63266956617537,15.609546684561352,4.477612114567174,0.4363125234767946,0.6295787512730835,490.0,300.0,174.0,28.0,17.0,7.0,4.0,2.0,2.0,0.0,1826.0,510.0,70.0,34.0,58.88452824769154,73.56705615127233,48.19766725703912,24.446575317745584,15.277990598525752,12.265424692552395,10.604557392415208,7.738585485564501,6.146186322553413,2.780611386847351,1.4869782140442596,1.1826647548363742,0.20300262677487557,-1.6020667408782792,0.37553171296964144,0.09325381179765237,0.04141825670901086,0.04180506392680206,0.016031413517881524,0.00046063907580594235,0.0028032702334521843,-1.168416261858978,6.339065446442253e-05,1.545931397091045e-06,-0.9999531861266308,41.18676955563671,56.18329574182571,38.24015579559588,19.824406365946583,12.424980320494335,9.730950421101316,8.58037730258065,6.410746686684208,5.220460861023363,2.5694008435272133,1.0665319642394937,1.1761156642031052,0.17351256882498958,1079628.790361905,1472732.7312804773,1002389.2038699548,519657.1640705578,325696.009141118,255077.40338832876,224917.43023254658,168044.90289805314,136843.9405500054,67351.70431137884,27957.002378609846,30829.519905756,4548.284966609452,-0.0005035680592364558,-0.0036099761643050674,-0.0007030659660245082,0.0004946602930900526,8.332303707883684e-05,3.536582967427071e-07,-2.7013585492183536e-06,13432228.902472053,11937568.409994137,7415960.93536863,3666599.531733063,1936233.1936831493,351277.4100580008,-0.210877400407111,0.244645261882371,0.125679791276572,0.10091764295207514,-0.04177261785974027,-1.4336432800004352e-14,-2.2941839898617533e-13,1.37460304938318e-13,-5.624141250124695e-14,6.265213800646336,6.278155090004497,6.281638213535697
9,ALS,N2001A05DE51,Deltoideus,19183.353019724,23331.53615706291,12396.487109222056,4937.439731211812,1431.5085644968144,565.173855095209,176.04013391185734,118.247680078462,19.112351059466334,13.910788550478435,3.1763503044258137,0.5793067713970314,0.26490885065797104,759.0,378.0,223.0,36.0,14.0,10.0,4.0,2.0,2.0,1.0,2602.0,752.0,82.0,38.0,18.509672886037865,29.66548421173478,25.378273565163013,16.361987770518947,10.271909233346696,6.947083936840418,4.918094286895483,4.741032556584576,1.9272430143495627,2.8287875801935405,0.6098124077613686,0.2542748740087721,0.5795142684067719,-2.477066911461111,2.2669369211349495,1.2066085980296293,0.4246807935512957,0.3096714118725915,0.284175125918119,0.0017381225289165901,0.0005354667172685579,-1.0961910415117346,4.016654137935628e-06,9.183882922725387e-07,-0.9999485476175374,11.424638766698692,21.784788969509325,18.994761435875382,12.41745598436065,7.326935052676452,5.339450476725252,3.644712515812477,3.9361192798786844,1.6510733798556285,2.5386119362837727,0.523703879427619,0.2196075593722317,0.5743222042206103,299474.0559914728,571044.6732577479,497909.6815186014,325498.77371804573,192060.94853580784,139963.01534639904,95538.84917699246,103177.49468345995,43279.58650615559,66544.63468580654,13727.849791436176,5756.5729538243095,15054.707939234857,0.01099846433899992,0.005756993309554935,0.0015552682388320495,0.00015808216774338476,-0.000663628185173225,2.529621423136376e-06,1.052245314806105e-06,21959351.771217484,13530394.2775443,9403622.87663927,5294673.1044385675,2718735.458810187,478434.44472273043,-0.020164954668043692,0.0017489138787848487,-0.09730504486081813,0.2702770012710744,-0.19094021233493677,-1.8769770708416798e-14,-4.880287053915574e-14,6.133494271215805e-14,-5.502776773473775e-14,6.270552436319615,6.276197730332047,6.281360062980414
